ID_COMPRA;NUMERO_UASG;NUMERO_COMPRA;ANO_COMPRA;OBJETO;CHAVE_COMPRA_PNCP;ID_ITEM;numero_item;descricao;descricao_detalhada;unidade_fornecimento;valor_estimado;quantidade_solicitada;orcamento_sigiloso;codigo_item_catalogo;tipo_item_catalogo
687005;784330;31;2026;Aquisição de materiais e medicamentos para a Seção de Saúde, em conformidade com a dotação operativa nas áreas de atendimentos médico e odontológico, a fim de suprir as necessidades da Capitania dos Portos do Piauí.;0039450200014410083362026;7610015;12;Dipirona Sódica;"dosagem: 500 ";Comprimido;0.14;3000;N;267203;M
688317;980745;3;2026;Aquisição de Medicamentos Controlados (Psicotrópicos), de interesse da Secretaria de Saúde do Município de Cajapió/MA.;0605426600010110000172026;7629016;2;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;277.00;10;N;292382;M
683418;983677;3;2026;AQUISIÇÃO PARA O FORNECIMENTO PARCELADO E CONTÍNUO DE MEDICAMENTOS, PARA ATENDER ÀS NECESSIDADES DAS SEGUINTES UNIDADES DE SAÚDE DO MUNICÍPIO DE LAJE.;1382549200010410000862026;7548867;39;Clorpromazina;Clorpromazina, Dosagem:100 MG Itens Hospitalares;Comprimido;0.34;100000;N;267638;M
677187;925462;92;2026;"Aquisição de medicamentos diversos e correlatos ";5017627000012610000482026;7451126;16;Prometazina Cloridrato;dosagem: 20, apresentação: creme Cloridrato de prometazina creme 2% bg c/ 30gr - Observar as ESPECIFICAÇÕES TÉCNICAS  estipuladas no edital, ANEXO I;Bisnaga;18.00;2;N;269389;M
676406;120641;90020;2026;Aquisição de material Farmacológico;0039442900010010014912026;7442558;77;Tramadol cloridrato;Tramadol Cloridrato Dosagem: 50 MG/ML, Forma Farmacêutica: Solução Injetável;Ampola 1,00 ML;2.76;50;N;292382;M
691886;926119;105;2026;Aquisição dos produtos (extratos alergênicos) padronizados pertencentes aos Grupos: 09.V.04.C OUTROS AGENTES DE DIAGNÓSTICO e 09.V.07.A TODOS OS OUTROS PRODUTOS NÃO TERAPÊUTICOS com o intuito de manter o abastecimento regular da Secretaria de Estado de Saúde do Distrito Federal - SES/DF, de forma ininterrupta, bem como garantir a assistência aos usuários do SUS/DF, nos termos da tabela abaixo, conforme condições e exigências estabelecidas no Edital.;0039470000010810003052026;7694036;13;Vacina;"composição: extrato alergênico (até 5 antígenos), forma farmaceutica: injetável, característica adicional: liberação prolongada, características adicionais 1: especialmente manipulada ";Frasco-Ampola;283.50;300;S;455973;M
692358;987225;49;2026;Pregão Eletrônico Nº 49/2026 Materiais, medicamentos e insumos veterinários;4578767800010210002382026;7699869;24;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG/ML, Apresentação:Solução Injetável Apresentação: Ampola de 2 ml - Solução Injetável;Ampola;3.47;20;N;267769;M
686075;987501;5;2026;Aquisição de medicamentos e insumos destinados a garantir o abastecimento regular e contínuo da rede municipal de saúde, compreendendo as Unidades Básicas de Saúde, a Farmácia Pública Municipal e a Farmácia Hospitalar – Sistema Registro de Preço;7610562600012410000142026;7591093;43;Tramadol Cloridrato;"forma farmacêutica: liberação lenta, dosagem: 50 ";Ampola;1.67;5000;N;309436;M
685671;987775;2;2026;REGISTRO DE PREÇOS para futura e eventual aquisição, de forma parcelada, de medicamentos, materiais médicos e de enfermagem, materiais de consumo e equipamentos, destinados às ações de promoção, prevenção e recuperação da saúde desenvolvidas pela Secretaria Municipal de Saúde, bem como para atendimento e dispensação nas Unidades de Saúde do Município de Planalto - PR.;7646052600011610001042026;7586200;36;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.21;7000;N;267660;M
684020;985477;5;2026;Registro de preços para eventual e parcelada aquisição de medicamentos e materiais hospitalares que não foram adquiridos nos pregões nº 70/2025 e nº 16/2026, para atender à população do município de Nova Esperança do Sudoeste, Paraná.;9558928900013210000982026;7560550;31;Fenobarbital Sódico;"dosagem: 100, forma farmacêutica: solução injetável ";Ampola;4.16;200;N;300725;M
692180;160111;155;2026;" Medicamentos para os equinos do  Campo de Instrução de Juiz de Fora";0039445200010310152422026;7697438;6;Vacina;tipo: inativada, composição: vírus rábico, cepa pv, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário 25 doses conforme termo de referencia;Doses;89.00;1;N;439541;M
692358;987225;49;2026;Pregão Eletrônico Nº 49/2026 Materiais, medicamentos e insumos veterinários;4578767800010210002382026;7699879;34;Vacina;"Vacina, Tipo:Déctupla, Composição:Adenovírus (2), Cinomose, Coronavirose, Parvovírus, Outros Componentes:Parainfluenza, Componentes Adicionais:Leptospira Diversa, Forma Farmacêutica:Suspensão Injetável, Aplicação*:Uso Veterinário ";Frasco;46.32;300;N;439507;M
679983;926750;1;2026;"Aquisição de medicamentos essenciais para manutenção das atividades do SAMU Regional Norte Novo. ";1798938600010910000172026;7499360;24;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável PROMETAZINA CLORIDRATO, dosagem: 25 mg/ml, apresentação: solução injetável. Ampola 2 ml. Solução injetável de uso intramuscular. Ampola com lote, data de validade e dados de identificação. O medicamento deve possuir lote, data de fabricação, data de ";Ampola;6.54;200;S;267769;M
677968;785511;32;2026;"Aquisição de medicamentos e insumos médico-hospitalares, destinados ao abastecimento e recomposição da dotação regulamentar da enfermaria de bordo do Navio Hidrográfico Balizador ""Comandante Varella"", visando garantir o suporte básico à saúde, o atendimento de primeiros socorros e a salvaguarda da tripulação durante os períodos de navegação e cumprimento de comissões operacionais.";0039450200014410073022026;7460435;8;DIPIRONA SÓDICA;"CONCENTRAÇÃO: 1 ";Ampola;1.50;50;N;410023;M
688552;158137;503;2026;Registro de Preços para futura e eventual aquisição de vacinas de uso veterinário destinadas à imunização preventiva do rebanho bovino utilizado em projetos institucionais do IFSULDEMINAS – Campus Muzambinho, visando atender às atividades de ensino, pesquisa e extensão, conforme especificações e quantitativos estabelecidos no Termo de Referência.;1064853900010510001462026;7633789;2;Vacina;Vacina, Tipo:Inativada, Outros Componentes:C.Sordelli, C.Perfrigens (C,D), C.Botulinum (C,D), Componentes Adicionais:C. Tetani, C.Novyi (B), C. Septicum E C. Chauvoei, Forma Farmacêutica:Solução Injetável, Aplicação*:Uso Veterinário Descricao detalhada do item encontra no termo de referencia 189 2027;Frasco;184.00;5000;N;474400;M
687720;160102;67;2026;Aquisição de material farmacológico e odontológico;0039445200010310143912026;7619377;35;Prometazina Cloridrato;"dosagem: 20, apresentação: creme ";Bisnaga;4.82;200;N;269389;M
688613;925302;27;2026;PE 124/2026 Registro de preços para aquisição de medicamentos sedativos, ansiolíticos e analgésicos opióides;0876114000019410002262026;7635317;35;Tramadol Cloridrato;"dosagem: 100, forma farmacêutica: solução oral- gotas ";Ampola;0.98;521400;N;292380;M
686282;160523;19;2026;Aquisição de materiais, insumos, alimentos e medicamentos para o efetivo animal do CPOR/CM-BH e Órgãos Participantes.;0039445200010310140342026;7595111;152;Vacina;"tipo: adsorvida, composição: c. chauvoei, c. haemolyticum, c. novyi, outros componentes: c. perfringens (a, b, c, d), c. septicum, componentes adicionais: c. sordellii, c. tetani, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário ";Frasco-Ampola;1.50;61;N;439552;M
686472;927761;161;2026;"O objeto da presente licitação é a Aquisição de Medicamentos Diversos 13, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.   ";2906329400018210002022026;7598982;17;Dipirona Sódica;"dosagem: 500 ";Comprimido;0.26;20000;N;267203;M
681445;153073;23;2026;Aquisição de Medicamentos de Uso Veterinário para atender as demandas do Hospital Universitário Veterinário do CCA/UFPB.;2409847700011010000832026;7734960;36;Dipirona Sódica;"concentração: 500, forma física: solução injetável, uso: uso veterinário ";Frasco;11.85;110;N;409123;M
677557;987481;16;2026;Registro de Preço para aquisição de MEDICAMENTOS padronizados na Relação Municipal de Medicamentos Essenciais (REMUME) de 2025 do município de Campo Largo, destinados às Unidades Básicas de Saúde – UBS, Unidade de Pronto Atendimento – UPA, Serviço de Atendimento Móvel de Urgência – SAMU, Serviço Integrado de Atendimento ao Trauma em Emergência – SIATE, Núcleo Integrado de Saúde – NIS II, Centro de Atenção Psicossocial – CAPS e outros setores da SMS;7610561800018810003772026;7456109;5;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;1.82;1200;S;268069;M
679803;380161;87;2026;Aquisição de materiais médico-hospitalares, medicamentos e insumos farmacêuticos destinados ao abastecimento do Núcleo de Saúde da Penitenciária de Lucélia, restrito, neste ato, aos itens que restaram fracassados ou desertos no Pregão Eletrônico nº 90006/2026;9629114100018010042792026;7486269;8;Levomepromazina;"dosagem: 25 ";Comprimido;0.68;3240;N;268128;M
680165;160471;127;2026;" Aquisição de medicamentos para reposição de estoque da farmácia, visando o atendimento ininterrupto da tropa e dependentes, conforme especificações do Termo de Referência. ";0039445200010310129612026;7490405;8;Dipirona Sódica;dosagem: 500 DIPIRONA SÓDICA (500 MG);Comprimido;0.25;1500;N;267203;M
678609;135017;3;2026;Registro de preços para aquisição futura de adubos, fitossanitários, alimentos para animais e materiais e medicamentos de uso veterinário.;0034800300011010004752026;7483486;102;Vacina;tipo: inativada, outros componentes: coronavírus, c. perfringens (c) ,e. coli, componentes adicionais: rotavírus, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário Devido a inconsistências nos CATMATs, a descrição completa do item  encontra-se no Anexo I - Termo de Referência do Edital. Pedimos que seja observada atentamente, visando a formalização da Proposta mais vantajosa para a Administração.;Doses;9.43;1500;S;439560;M
691146;987769;66;2026;"Aquisição de medicamentos Básicos e manipulados ";7610567500016710000692026;7679826;34;Clorpromazina;"dosagem: 25 mg ";Comprimido;0.31;42000;N;267635;M
692841;160477;95;2026;Aquisição de material de consumo (medicamentos, equipamentos médicos);0039445200010310153982026;7707215;2;Dipirona Sódica;"dosagem: 500 ";Comprimido;0.24;1000;N;267203;M
692668;451481;90034;2026;REGISTRO DE PREÇOS, visando aquisições futuras de MEDICAMENTOS, para atender as demandas da Secretaria de Saúde do Município de Goioerê/PR.;7819897500016310001502026;7705534;82;Fenobarbital Sódico;Fenobarbital Sódico Dosagem: 40MG/ML, Forma Farmacêutica: Solução Oral - Gotas;Frasco 20,00 ML;8.15;150;N;300723;M
692849;80005;68;2026;Aquisição de material de consumo para a Coordenadoria de Saúde, com o objetivo de atender as necessidades da Seção de Assistência em Medicina e Setor de Fisioterapia.;0050996800014810024432026;7707360;51;Dipirona Sódica;"composição: associada à cafeína e isometepteno, concentração: 300mg + 30mg + 30mg ";Comprimido;32.28;10;N;270633;M
690345;930213;56;2026;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS REGULAMENTADOS PELA PORTARIA Nº 344/98, PARA ATENDER A NECESSIDADE DO MUNICÍPIO DE JOÃO PESSOA DESTINADOS ÀS UNIDADES HOSPITALARES, REDE ESPECIALIZADA (POLICLÍNICAS E CAPS), SAMU, UPAS E DEMANDAS JUDICIAIS.;0871561800014010000832026;7665393;21;Clorpromazina;"concentração: 40, forma farmaceutica: solução oral - gotas ";Frasco;7.58;1728;S;340207;M
689612;930056;24;2026;A presente licitação na modalidade de PREGÃO ELETRÔNICO tem por objeto a seleção de propostas para fornecimento de medicamentos, por meio de Sistema de Registro de Preços, COM ENTREGAS PARCELADAS, para disponibilização aos 398 municípios consorciados, a lista de municípios está disponível no site do Consórcio (www.consorcioparanasaude.com.br), pelo período de 12 (doze) meses.;0327320700012810000362026;7667099;1;Dipirona Sódica;"dosagem: 500, apresentação: solução injetável ";Ampola;0.56;2500000;N;268252;M
682633;987777;30;2026;"Registro de preços para Contratação de empresa especializada no fornecimento de medicamentos para a aquisição e manutenção do atendimento aos usuários dos diversos serviços de saúde realizados pela Secretaria Municipal de Saúde. ";7617588400018710003092026;7634996;26;Clorpromazina;dosagem: 25 mg Clorpromazina. Cloridrato de - 25 mg CPR.;Comprimido;0.34;250000;N;267635;M
689601;783200;100;2026;materiais para a manutenção do estoque da Seção de Saúde deste Batalhão (De Uso Geral, Odontológico e medicamentos);0039450200014410086422026;7650193;49;Dipirona Sódica;"dosagem: 500, apresentação: solução injetável ";Ampola;0.52;500;N;268252;M
689063;983501;6;2026;Aquisição de medicamentos para atender as necessidades da Secretaria de Saúde;1367331400010510001422026;7640706;45;Fenobarbital Sódico;"dosagem: 40, forma farmacêutica: solução oral - gotas ";Frasco;4.73;100;N;300723;M
688613;925302;27;2026;PE 124/2026 Registro de preços para aquisição de medicamentos sedativos, ansiolíticos e analgésicos opióides;0876114000019410002262026;7635318;36;Tramadol Cloridrato;"dosagem: 50 ";Comprimido;0.18;35800;N;268534;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7650680;116;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.67;5000;N;267660;M
692849;80005;68;2026;Aquisição de material de consumo para a Coordenadoria de Saúde, com o objetivo de atender as necessidades da Seção de Assistência em Medicina e Setor de Fisioterapia.;0050996800014810024432026;7707367;58;Prometazina Cloridrato;"concentração: 50, forma farmaceutica: solução injetável ";Ampola;4.72;10;N;600706;M
685648;925474;29;2026;Registro de Preços de medicamentos conforme especificações descritas em Edital.;1467430300010210000412026;7585922;34;Dipirona Sódica;"dosagem: 500 DIPIRONA 500mg, comprimido ou cápsula. A embalagem primária deve apresentar mecanismos que permitam a subdivisão em frações individualizadas (fracionável manualmente), sem contato do medicamento com o meio externo, de acordo com RDC nº 80/2006. ";Comprimido;5.50;50;N;267203;M
679761;925003;108;2026;"VACINA ANTIRRÁBICA INATIVADA PARA HERBÍVOROS: Vacina composta por suspensão de vírus fixo, cepa Pasteur (PV), produzida em cultivo celular, inativada por etilenimina binária (BEI) e adsorvida em hidróxido de alumínio gel. INDICAÇÃO: Profilaxia da raiva em bovinos, ovinos, caprinos, equinos e muares. APRESENTAÇÃO: Frasco-ampola multidose (25 doses). ";1386437700013010010042026;7485954;1;Vacina;tipo: inativada, composição: vírus rábico, cepa pv, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário Havendo divergência entre CatMat e descritivo, atender integralmente ao descritivo do edital em anexo;Doses;84.78;5000;N;439541;M
676421;155015;90008;2026;Aquisição de medicamentos de uso geral, a fim de atender às necessidades da Maternidade Escola Januário Cicco (MEJC/UFRN), Unidade Gestora (UG) 155015, pertencente à Rede da Empresa Brasileira de Serviços Hospitalares (Rede Ebserh), por um período de 12 (doze) meses.;1512643700030510023962026;7442991;129;Diazepam;Diazepam Dosagem: 10MG;Comprimido;0.08;2450;S;267197;M
684858;927538;4;2026;Aquisição de medicamentos e insumos para reposição dos estoques do Centro de Abastecimento Farmacêutico - CAF;0353266100015610000562026;7574377;147;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.11;3500;N;292382;M
677557;987481;16;2026;Registro de Preço para aquisição de MEDICAMENTOS padronizados na Relação Municipal de Medicamentos Essenciais (REMUME) de 2025 do município de Campo Largo, destinados às Unidades Básicas de Saúde – UBS, Unidade de Pronto Atendimento – UPA, Serviço de Atendimento Móvel de Urgência – SAMU, Serviço Integrado de Atendimento ao Trauma em Emergência – SIATE, Núcleo Integrado de Saúde – NIS II, Centro de Atenção Psicossocial – CAPS e outros setores da SMS;7610561800018810003772026;7456127;23;Clorpromazina;"dosagem: 100 ";Comprimido;0.30;250000;S;267638;M
683418;983677;3;2026;AQUISIÇÃO PARA O FORNECIMENTO PARCELADO E CONTÍNUO DE MEDICAMENTOS, PARA ATENDER ÀS NECESSIDADES DAS SEGUINTES UNIDADES DE SAÚDE DO MUNICÍPIO DE LAJE.;1382549200010410000862026;7548840;12;Dipirona Sódica;Dipirona Sódica, Dosagem:500 MG/ML, Apresentação:Solução Oral (Gotas) Itens Hospitalares;Frasco;2.52;4000;N;267205;M
682271;155900;18;2026;Registro de Preços para a aquisição de Medicamentos IV (processo nº 23763.002796/2026-56), a fim de atender às necessidades do Hospital Universitário da Universidade Federal de São Carlos (HU-UFSCar), Unidade Gestora (UG) 155900, pertencente à Rede da Empresa Brasileira de Serviços Hospitalares (Rede Ebserh), por um período de 12 (doze) meses.;1512643700030510025912026;7526731;44;Fenobarbital Sódico;Fenobarbital Sódico, Dosagem:40 MG/ML, Forma Farmacêutica:Solução Oral - Gotas Medicamento;Frasco;5.92;400;S;300723;M
682537;254447;184;2026;Aquisição emergencial de Macrogol associado sachet 14 g e Dii-hidroergotamina assoc comprimido;3378105500013510011362026;7532583;1;Dipirona Sódica;"composição: associada à cafeína e diidroergotamina, concentração: 350 mg + 100 mg + 1 ";Comprimido;1.84;240;N;340419;M
682633;987777;30;2026;"Registro de preços para Contratação de empresa especializada no fornecimento de medicamentos para a aquisição e manutenção do atendimento aos usuários dos diversos serviços de saúde realizados pela Secretaria Municipal de Saúde. ";7617588400018710003092026;7533492;26;Clorpromazina;dosagem: 25 mg Clorpromazina. Cloridrato de - 25 mg CPR.;Comprimido;0.34;250000;N;267635;M
686146;986001;1164;2026;Processo Emergencial na forma de Dispensa de Licitação para aquisição de MEDICAMENTOS HOSPITALARES;4249873300014810015592026;7591852;1;Tramadol Cloridrato;dosagem: 50 Tramadol cloridrato 50mg cápsula gelatinosa dura - CAPSULA;Cápsula;0.68;50900;N;268534;M
685797;70003;47;2026;Aquisição de material de consumo médico e odontológico;0595999900011410000862026;7587956;129;Dipirona Sódica;"concentração: 1 Características adicionais: Dipirona sódica injetável, 500mg/ml, ampola de 2ml. ";Ampola;4.06;20;N;410023;M
679159;928285;38;2026;PE 71.2026 - Registro de preços para aquisição de medicamentos;1481413900018310001082026;7475638;39;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.21;70000;N;292382;M
683524;451164;35;2026;Medicamentos (mat. farmacológico);8025735500010810003342026;7550309;14;Levomepromazina;"dosagem: 100 ";Comprimido;0.89;100;N;268129;M
678609;135017;3;2026;Registro de preços para aquisição futura de adubos, fitossanitários, alimentos para animais e materiais e medicamentos de uso veterinário.;0034800300011010004752026;7469717;102;Vacina;tipo: inativada, outros componentes: coronavírus, c. perfringens (c) ,e. coli, componentes adicionais: rotavírus, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário Devido a inconsistências nos CATMATs, a descrição completa do item  encontra-se no Anexo I - Termo de Referência do Edital. Pedimos que seja observada atentamente, visando a formalização da Proposta mais vantajosa para a Administração.;Doses;9.43;1500;S;439560;M
679478;160222;105;2026;Aquisição de alimentação e fármacos ( remédios e vacinas) para os cães da Seção de Cães de Guerra da 2ª Companhia do 5° Batalhão de Suprimento.;0039445200010310128502026;7480229;3;Vacina;"tipo: inativada, composição: vírus rábico, cepa pv, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário ";Frasco-Ampola;18.50;48;N;439541;M
679983;926750;1;2026;"Aquisição de medicamentos essenciais para manutenção das atividades do SAMU Regional Norte Novo. ";1798938600010910000172026;7488215;24;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável PROMETAZINA CLORIDRATO, dosagem: 25 mg/ml, apresentação: solução injetável. Ampola 2 ml. Solução injetável de uso intramuscular. Ampola com lote, data de validade e dados de identificação. O medicamento deve possuir lote, data de fabricação, data de ";Ampola;6.54;200;S;267769;M
681856;927744;12;2026;CONSTITUI OBJETO DA PRESENTE LICITAÇÃO, A SELEÇÃO DE EMPRESA PARA O REGISTRO DE PREÇOS VISANDO AQUISIÇÕES FUTURAS E EVENTUAIS DE MEDICAMENTOS - TRAMADOL E OUTROS INJETÁVEIS, PARA ATENDER À DEMANDA DA SECRETARIA MUNICIPAL DA SAÚDE DE FORTALEZA - SMS, DE ACORDO COM AS ESPECIFICAÇÕES E QUANTITATIVOS PREVISTOS NO ANEXO I – TERMO DE REFERÊNCIA DESTE EDITAL.;0795460500016010007942026;7519836;8;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.00;53625;S;292382;M
681532;926873;90003;2026;"Registro de preços para futura e eventual aquisição de medicamentos para tratamento dos sintomas das arboviroses, tendo como principais a dengue, chikungunya, Zika e febre do Oropouche, bem como testes rápidos para diagnóstico de dengue, chikungunya e Zika em apoio aos entes integrantes do Consórcio Interestadual de Desenvolvimento do Brasil Central - BrC ";2379116900010210000062026;7515425;6;Dipirona sódica;Dipirona Sódica Dosagem: 500MG;Comprimido;0.12;9640136;S;267203;M
681659;987857;7;2026;Aquisição de tuberculina aviária, tuberculina bovina, antígeno acidificado tamponado (AAT), vacina RB-51, pistolas para aplicação de tuberculina, cutímetro e botas impermeáveis de cano longo, destinados ao atendimento das demandas da Secretaria Municipal de Agricultura, visando à execução das ações de defesa sanitária animal.;7592758200015510001742026;7517124;4;Vacina;"aplicação*: uso veterinário, forma farmacêutica: solução oral, outros componentes: vírus da encefalomielite aviária, tipo: viva atenuada ";Frasco-Ampola;59.34;800;N;474401;M
681445;153073;23;2026;Aquisição de Medicamentos de Uso Veterinário para atender as demandas do Hospital Universitário Veterinário do CCA/UFPB.;2409847700011010000832026;7512029;29;Cloridrato De Tramadol;"concentração: 2, forma farmacêutica: solução injetável, uso: uso veterinário ";Mililitro;34.30;600;N;629326;M
681464;160168;77;2026;Aquisição de medicamentos de uso geral em favor do Hos´pital de Guarnição de Marabá e demais UG Participantes;0039445200010310132002026;7512498;58;Dipirona Sódica;"Dipirona Sódica, Dosagem:500 MG/ML, Apresentação:Solução Injetável ";Ampola;1.22;10500;N;268252;M
681532;926873;90003;2026;"Registro de preços para futura e eventual aquisição de medicamentos para tratamento dos sintomas das arboviroses, tendo como principais a dengue, chikungunya, Zika e febre do Oropouche, bem como testes rápidos para diagnóstico de dengue, chikungunya e Zika em apoio aos entes integrantes do Consórcio Interestadual de Desenvolvimento do Brasil Central - BrC ";2379116900010210000062026;7515426;7;Dipirona Sódica;Dipirona Sódica Dosagem: 500MG/ML, Apresentação: Solução Oral (Gotas);Frasco 10,00 ML;1.13;678828;S;267205;M
681675;987453;4;2026;"Registro de Preços visando a aquisição de medicamentos e sensor de monitoramento contínuo de glicose para atender às necessidades do Departamento de Saúde do Município, como: Unidades Básicas de Saúde, Hospital Municipal São Jorge, SAMU e PAM.  ";7624506700015810000372026;7517281;25;Dipirona Sódica;dosagem: 50, apresentação: solução oral Considerar itens descritos no Anexo I (Termo de Referência) do Edital de Licitação. Para maiores informações consulte o Portal da Transparência através de pmbvista.pr.gov.br;Frasco;5.88;50;N;267206;M
681918;90126;49;2026;Aquisição de Medicamento em Cumprimento de Determinação Judicial;4637450000019410054872026;7520904;5;Dipirona Sódica;"apresentação: associada à escopolamina butilbrometo, composição: homatropina butilbrometo e hiosciamina bromidrato, concentração: 300 mg + 6,5 mcg + 1 mg + 104, forma farmacêutica: solução oral - gotas ";Frasco;17.39;12;S;389956;M
678609;135017;3;2026;Registro de preços para aquisição futura de adubos, fitossanitários, alimentos para animais e materiais e medicamentos de uso veterinário.;0034800300011010004752026;7509414;100;Vacina;tipo: inativada, outros componentes: c. pseudotuberculosis (ovis), c. perfringens (d), componentes adicionais: c. tetani, c.novyi (b), c. septicum e c. chauvoei, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário Devido a inconsistências nos CATMATs, a descrição completa do item  encontra-se no Anexo I - Termo de Referência do Edital. Pedimos que seja observada atentamente, visando a formalização da Proposta mais vantajosa para a Administração.;Doses;4.53;300;S;449713;M
692668;451481;90034;2026;REGISTRO DE PREÇOS, visando aquisições futuras de MEDICAMENTOS, para atender as demandas da Secretaria de Saúde do Município de Goioerê/PR.;7819897500016310001502026;7705565;113;Levomepromazina;Levomepromazina Dosagem: 40MG/ML, Apresentação: Solução Oral;Frasco 20,00 ML;16.77;1000;N;268130;M
692668;451481;90034;2026;REGISTRO DE PREÇOS, visando aquisições futuras de MEDICAMENTOS, para atender as demandas da Secretaria de Saúde do Município de Goioerê/PR.;7819897500016310001502026;7705564;112;Levomepromazina;Levomepromazina Dosagem: 100MG;Comprimido;1.20;20000;N;268129;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712212;98;Dipirona Sódica;"dosagem: 500, apresentação: solução oral (gotas) ";Frasco;1.13;30000;N;267205;M
692716;925778;42;2026;Aquisição de 33 medicamentos para o Hospital Dr. José Pedro Bezerra;0824175401100710000182026;7706149;8;Dipirona Sódica;"composição: associada à cafeína e isometepteno, concentração: 300mg + 30mg + 30mg ";Comprimido;1.16;500;N;270633;M
692716;925778;42;2026;Aquisição de 33 medicamentos para o Hospital Dr. José Pedro Bezerra;0824175401100710000182026;7706174;33;Prometazina Cloridrato;"dosagem: 25 ";Comprimido;0.57;600;N;267768;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7701436;101;Dipirona Sódica;"dosagem: 500, apresentação: solução oral (gotas) ";Frasco;7.77;10000;N;267205;M
691920;927056;97;2026;Aquisição de medicamentos, vacinas e outros insumos de uso veterinário;0405876600018810000032026;7694868;2;Vacina;tipo: viva atenuada, outros componentes: b. bronchiseptica, componentes adicionais: parainfluenza, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário Vacina inativada contra Tosse dos Canis (Bordetella bronchiseptica). Apresentação em caixa com 25 frascos de 1ml (1 dose);Doses;59.16;50;N;439563;M
685458;120624;251;2026;Registro de preços para eventual aquisição de material farmacológico.;0039442900010010016722026;7581377;24;Diazepam;"dosagem: 5 ";Comprimido;0.06;100;N;267195;M
684020;985477;5;2026;Registro de preços para eventual e parcelada aquisição de medicamentos e materiais hospitalares que não foram adquiridos nos pregões nº 70/2025 e nº 16/2026, para atender à população do município de Nova Esperança do Sudoeste, Paraná.;9558928900013210000982026;7560544;25;Diazepam;"dosagem: 10 ";Ampola;1.19;500;N;267197;M
678609;135017;3;2026;Registro de preços para aquisição futura de adubos, fitossanitários, alimentos para animais e materiais e medicamentos de uso veterinário.;0034800300011010004752026;7509415;101;Vacina;tipo: inativada e adsorvida, composição: c. chauvoei, toxoides de c. novyi, outros componentes: c. perfringens (b,c,d), septicum, sordelli, tetani, componentes adicionais: c. botulinum (c, d), forma farmacêutica: suspensão injetável, aplicação*: uso veterinário Devido a inconsistências nos CATMATs, a descrição completa do item  encontra-se no Anexo I - Termo de Referência do Edital. Pedimos que seja observada atentamente, visando a formalização da Proposta mais vantajosa para a Administração.;Doses;3.74;3500;S;439534;M
692358;987225;49;2026;Pregão Eletrônico Nº 49/2026 Materiais, medicamentos e insumos veterinários;4578767800010210002382026;7699880;35;Vacina;"Vacina, Tipo:Viva, Outros Componentes:Calcivirose, Chlamydia Psittaci, Componentes Adicionais:Panleucopenia Felinas, Rinotraqueíte, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente, Aplicação*:Uso Veterinário ";Frasco;38.76;300;N;453440;M
691718;160072;58;2026;Aquisição  de  materiais  farmacológicos,  hospitalares  e  odontológicos,  nos  termos  da  tabela  abaixo,  conforme condições e exigências estabelecidas neste instrumento:;0039445200010310151282026;7687644;134;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável ";Ampola;2.84;3500;N;267769;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7701576;241;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: liberação lenta ";Comprimido;0.77;5000;N;309436;M
