codigo_ibge_6,municipio,uf,cod_uf,UF extenso,Região,Capital?,col_pop,col_idhm,Nota normalizada de população,Nota normalizada de IDHM,nota_ranking
351910,Iacanga,SP,35,São Paulo,Sudeste,n,10437,0.745,0.04822083979775766,0.2635135135135135,0.31173435331127114
430225,Boa Vista Do Sul,RS,43,Rio Grande do Sul,Sul,n,2779,0.728,0.009770694944443608,0.30180180180180183,0.31157249674624543
412210,Rio Bom,PR,41,Paraná,Sul,n,3197,0.729,0.011869436201780416,0.29954954954954954,0.31141898575133
420610,Grão Pará,SC,42,Santa Catarina,Sul,n,6277,0.736,0.02733384546636742,0.28378378378378377,0.3111176292501512
432040,Serafina Corrêa,RS,43,Rio Grande do Sul,Sul,n,16961,0.76,0.08097727033092832,0.2297297297297297,0.310707000060658
421080,Meleiro,SC,42,Santa Catarina,Sul,n,7006,0.738,0.030994090386459606,0.27927927927927926,0.3102733696657389
521878,Rio Quente,GO,52,Goiás,Centro-Oeste,n,3864,0.731,0.015218384571741303,0.29504504504504503,0.3102634296167863
420860,Jaborá,SC,42,Santa Catarina,Sul,n,4310,0.732,0.017457711367847083,0.2927927927927928,0.3102505041606399
316880,Tiradentes,MG,31,Minas Gerais,Sudeste,n,7744,0.74,0.03469952351544182,0.27477477477477474,0.30947429829021655
351460,Dumont,SP,35,São Paulo,Sudeste,n,9471,0.744,0.0433706387102281,0.26576576576576577,0.3091364044759939
520120,Anhanguera,GO,52,Goiás,Centro-Oeste,n,924,0.725,0.0004569030009991615,0.30855855855855857,0.3090154615595577
355715,Zacarias,SP,35,São Paulo,Sudeste,n,2692,0.729,0.009333875591840013,0.29954954954954954,0.30888342514138956
353590,Paranapuã,SP,35,São Paulo,Sudeste,n,4031,0.732,0.016056876892256246,0.2927927927927928,0.30884966968504907
353280,Nova Aliança,SP,35,São Paulo,Sudeste,n,6693,0.738,0.029422544899506443,0.27927927927927926,0.3087018241787857
354240,Regente Feijó,SP,35,São Paulo,Sudeste,n,20145,0.768,0.09696385445380008,0.21171171171171166,0.30867556616551173
355470,Torrinha,SP,35,São Paulo,Sudeste,n,9335,0.744,0.0426877946647788,0.26576576576576577,0.30845356043054456
420127,Arabutã,SC,42,Santa Catarina,Sul,n,4378,0.733,0.017799133390571733,0.29054054054054057,0.3083396739311123
430540,Chiapetta,RS,43,Rio Grande do Sul,Sul,n,3913,0.732,0.015464409264587005,0.2927927927927928,0.30825720205737983
432100,Tapera,RS,43,Rio Grande do Sul,Sul,n,10592,0.747,0.0489990811730859,0.259009009009009,0.30800809018209485
430593,Coronel Pilar,RS,43,Rio Grande do Sul,Sul,n,1607,0.727,0.0038861859645423187,0.30405405405405406,0.3079402400185964
420170,Ascurra,SC,42,Santa Catarina,Sul,n,8319,0.742,0.03758654797230465,0.27027027027027023,0.3078568182425749
432254,Vale Real,RS,43,Rio Grande do Sul,Sul,n,6058,0.737,0.026234265716710097,0.28153153153153154,0.30776579724824166
351580,Flora Rica,SP,35,São Paulo,Sudeste,n,1487,0.727,0.0032836765126752925,0.30405405405405406,0.30733773056672936
520420,Cachoeira De Goiás,GO,52,Goiás,Centro-Oeste,n,1405,0.727,0.002871961720566158,0.30405405405405406,0.3069260157746202
420120,Antônio Carlos,SC,42,Santa Catarina,Sul,n,11224,0.749,0.05217229761958558,0.25450450450450446,0.30667680212409004
420490,Descanso,SC,42,Santa Catarina,Sul,n,8530,0.743,0.038645960425170836,0.268018018018018,0.3066639784431888
351690,General Salgado,SP,35,São Paulo,Sudeste,n,10312,0.747,0.047593225785396175,0.259009009009009,0.3066022347944051
522180,Urutaí,GO,52,Goiás,Centro-Oeste,n,3553,0.732,0.013656880908985926,0.2927927927927928,0.3064496737017787
431303,Nova Esperança Do Sul,RS,43,Rio Grande do Sul,Sul,n,4865,0.735,0.02024431758273208,0.28603603603603606,0.30628035361876815
421740,Schroeder,SC,42,Santa Catarina,Sul,n,20061,0.769,0.09654209783749317,0.2094594594594594,0.30600155729695255
421569,Santiago Do Sul,SC,42,Santa Catarina,Sul,n,1651,0.728,0.004107106096893562,0.30180180180180183,0.3059089078986954
510268,Campos De Júlio,MT,51,Mato Grosso,Centro-Oeste,n,8822,0.744,0.040112066758047266,0.26576576576576577,0.30587783252381306
354650,Santa Ernestina,SP,35,São Paulo,Sudeste,n,6118,0.738,0.02653552044264361,0.27927927927927926,0.3058147997219229
520710,Diorama,GO,52,Goiás,Centro-Oeste,n,2062,0.729,0.006170700969538126,0.29954954954954954,0.3057202505190877
353380,Óleo,SP,35,São Paulo,Sudeste,n,2509,0.73,0.008415048677742799,0.2972972972972973,0.3057123459750401
421590,São Bonifácio,SC,42,Santa Catarina,Sul,n,2946,0.731,0.010609187264958552,0.29504504504504503,0.3056542323100036
354470,Sagres,SP,35,São Paulo,Sudeste,n,2474,0.73,0.008239316754281583,0.2972972972972973,0.3055366140515789
350810,Buritama,SP,35,São Paulo,Sudeste,n,17210,0.763,0.0822274774435524,0.22297297297297292,0.3052004504165253
431675,Santa Clara Do Sul,RS,43,Rio Grande do Sul,Sul,n,6887,0.74,0.03039660184669147,0.27477477477477474,0.3051713766214662
355360,Tapiratiba,SP,35,São Paulo,Sudeste,n,11816,0.751,0.05514467758212957,0.24999999999999997,0.30514467758212954
431650,Salvador Do Sul,RS,43,Rio Grande do Sul,Sul,n,6879,0.74,0.030356434549900335,0.27477477477477474,0.3051312093246751
354120,Presidente Bernardes,SP,35,São Paulo,Sudeste,n,14490,0.757,0.06857059653456647,0.23648648648648643,0.3050570830210529
353320,Nova Independência,SP,35,São Paulo,Sudeste,n,4609,0.735,0.018958964085415756,0.28603603603603606,0.3049950001214518
351495,Embaúba,SP,35,São Paulo,Sudeste,n,2323,0.73,0.007481159027348908,0.2972972972972973,0.30477845632464623
421700,São Ludgero,SC,42,Santa Catarina,Sul,n,13509,0.755,0.06364508176555353,0.24099099099099094,0.3046360727565445
430370,Campina Das Missões,RS,43,Rio Grande do Sul,Sul,n,5882,0.738,0.025350585187305125,0.27927927927927926,0.30462986446658435
521580,Palmelo,GO,52,Goiás,Centro-Oeste,n,2259,0.73,0.007159820653019827,0.2972972972972973,0.30445711795031716
354210,Rafard,SP,35,São Paulo,Sudeste,n,8965,0.745,0.04083005718818881,0.2635135135135135,0.3043435707017023
310760,Bom Jesus Da Penha,MG,31,Minas Gerais,Sudeste,n,4474,0.735,0.01828114095206535,0.28603603603603606,0.3043171769881014
350770,Braúna,SP,35,São Paulo,Sudeste,n,5356,0.737,0.022709585423287996,0.28153153153153154,0.30424111695481953
431265,Não-Me-Toque,RS,43,Rio Grande do Sul,Sul,n,17898,0.765,0.08568186496759002,0.2184684684684684,0.3041503334360584
354425,Rosana,SP,35,São Paulo,Sudeste,n,17440,0.764,0.08338228722629754,0.22072072072072066,0.30410300794701817
420245,Bombinhas,SC,42,Santa Catarina,Sul,n,25058,0.781,0.12163159559565591,0.18243243243243235,0.30406402802808824
412450,Santo Inácio,PR,41,Paraná,Sul,n,6181,0.739,0.0268518379048738,0.27702702702702703,0.3038788649319008
350820,Buritizal,SP,35,São Paulo,Sudeste,n,4356,0.735,0.01768867332439611,0.28603603603603606,0.30372470936043217
354830,Santo Expedito,SP,35,São Paulo,Sudeste,n,3000,0.732,0.010880316518298714,0.2927927927927928,0.30367310931109154
421900,Urussanga,SC,42,Santa Catarina,Sul,n,20919,0.772,0.10085004041834239,0.20270270270270263,0.303552743121045
430870,Gaurama,RS,43,Rio Grande do Sul,Sul,n,5665,0.738,0.024261047261845588,0.27927927927927926,0.30354032654112484
431290,Nova Bassano,RS,43,Rio Grande do Sul,Sul,n,9649,0.747,0.04426436106383085,0.259009009009009,0.30327337007283983
431844,São Jorge,RS,43,Rio Grande do Sul,Sul,n,2912,0.732,0.010438476253596228,0.2927927927927928,0.30323126904638903
421100,Mondaí,SC,42,Santa Catarina,Sul,n,10066,0.748,0.046358081409068774,0.25675675675675674,0.3031148381658255
421510,Rodeio,SC,42,Santa Catarina,Sul,n,12757,0.754,0.059869355867186835,0.2432432432432432,0.30311259911043004
351710,Glicério,SP,35,São Paulo,Sudeste,n,4138,0.735,0.016594114486837678,0.28603603603603606,0.30263015052287373
420760,Ipira,SC,42,Santa Catarina,Sul,n,4578,0.736,0.018803315810350107,0.28378378378378377,0.3025870995941339
420180,Atalanta,SC,42,Santa Catarina,Sul,n,3227,0.733,0.012020063564747172,0.29054054054054057,0.30256060410528773
520540,Ceres,GO,52,Goiás,Centro-Oeste,n,22046,0.775,0.10650860835379355,0.19594594594594586,0.30245455429973944
431200,Mariano Moro,RS,43,Rio Grande do Sul,Sul,n,1858,0.73,0.005146434901364182,0.2972972972972973,0.3024437321986615
350340,Arealva,SP,35,São Paulo,Sudeste,n,8130,0.744,0.03663759558561408,0.26576576576576577,0.30240336135137985
421145,Nova Itaberaba,SC,42,Santa Catarina,Sul,n,4536,0.736,0.01859243750219665,0.28378378378378377,0.3023762212859804
355690,Vista Alegre Do Alto,SP,35,São Paulo,Sudeste,n,8109,0.744,0.03653215643153735,0.26576576576576577,0.3022979221973031
430223,Boa Vista Do Incra,RS,43,Rio Grande do Sul,Sul,n,2271,0.731,0.00722007159820653,0.29504504504504503,0.30226511664325156
432010,Sarandi,RS,43,Rio Grande do Sul,Sul,n,22851,0.777,0.11055044259340152,0.19144144144144135,0.3019918840348429
410810,Flórida,PR,41,Paraná,Sul,n,2652,0.732,0.009133039107884338,0.2927927927927928,0.3019258319006771
355580,Urânia,SP,35,São Paulo,Sudeste,n,8833,0.746,0.04016729679113508,0.26126126126126126,0.3014285580523963
352810,Macaubal,SP,35,São Paulo,Sudeste,n,7481,0.743,0.03337902363343325,0.268018018018018,0.30139704165145126
352700,Lindóia,SP,35,São Paulo,Sudeste,n,7010,0.742,0.031014174034855173,0.27027027027027023,0.3012844443051254
354110,Presidente Alves,SP,35,São Paulo,Sudeste,n,3804,0.735,0.01491712984580779,0.28603603603603606,0.30095316588184384
354030,Pontes Gestal,SP,35,São Paulo,Sudeste,n,2387,0.732,0.007802497401677989,0.2927927927927928,0.3005952901944708
351885,Guatapará,SP,35,São Paulo,Sudeste,n,7320,0.743,0.03257065678551166,0.268018018018018,0.3005886748035297
430070,Anta Gorda,RS,43,Rio Grande do Sul,Sul,n,5957,0.74,0.025727153594722017,0.27477477477477474,0.30050192836949674
431795,Santo Expedito Do Sul,RS,43,Rio Grande do Sul,Sul,n,2349,0.732,0.007611702741920097,0.2927927927927928,0.3004044955347129
411585,Mercedes,PR,41,Paraná,Sul,n,5931,0.74,0.025596609880150827,0.27477477477477474,0.3003713846549256
352910,Marinópolis,SP,35,São Paulo,Sudeste,n,1860,0.731,0.005156476725561966,0.29504504504504503,0.300201521770607
420640,Guaraciaba,SC,42,Santa Catarina,Sul,n,10796,0.751,0.05002334724125985,0.24999999999999997,0.30002334724125984
430185,Barra Do Guarita,RS,43,Rio Grande do Sul,Sul,n,3161,0.734,0.011688683366220308,0.2882882882882883,0.2999769716545086
431545,Relvado,RS,43,Rio Grande do Sul,Sul,n,1796,0.731,0.004835138351232885,0.29504504504504503,0.2998801833962779
352140,Iracemápolis,SP,35,São Paulo,Sudeste,n,21967,0.776,0.10611195629798109,0.1936936936936936,0.2998056499916747
430150,Augusto Pestana,RS,43,Rio Grande do Sul,Sul,n,7149,0.743,0.031712080816601144,0.268018018018018,0.29973009883461915
410220,Atalaia,PR,41,Paraná,Sul,n,3980,0.736,0.015800810375212762,0.28378378378378377,0.2995845941589965
430057,Alto Feliz,RS,43,Rio Grande do Sul,Sul,n,3072,0.734,0.01124182218941893,0.2882882882882883,0.2995301104777072
354610,Santa Clara D'Oeste,SP,35,São Paulo,Sudeste,n,2598,0.733,0.008861909854544176,0.29054054054054057,0.29940245039508473
421530,Salete,SC,42,Santa Catarina,Sul,n,7489,0.744,0.033419190930224385,0.26576576576576577,0.29918495669599016
353400,Onda Verde,SP,35,São Paulo,Sudeste,n,4771,0.738,0.019772351845436242,0.27927927927927926,0.2990516311247155
350115,Alumínio,SP,35,São Paulo,Sudeste,n,17301,0.766,0.08268438044455156,0.21621621621621614,0.29890059666076774
420030,Agronômica,SC,42,Santa Catarina,Sul,n,6055,0.741,0.02621920298041342,0.2725225225225225,0.29874172550293593
430970,Humaitá,RS,43,Rio Grande do Sul,Sul,n,4681,0.738,0.019320469756535973,0.27927927927927926,0.2985997490358152
353040,Mirassolândia,SP,35,São Paulo,Sudeste,n,4669,0.738,0.019260218811349268,0.27927927927927926,0.2985394980906285
351800,Guarani D'Oeste,SP,35,São Paulo,Sudeste,n,1968,0.732,0.0056987352322422895,0.2927927927927928,0.2984915280250351
510776,Santa Rita Do Trivelato,MT,51,Mato Grosso,Centro-Oeste,n,3276,0.735,0.012266088257592874,0.28603603603603606,0.29830212429362896
352750,Lucianópolis,SP,35,São Paulo,Sudeste,n,2372,0.733,0.007727183720194611,0.29054054054054057,0.29826772426073517
351090,Cássia Dos Coqueiros,SP,35,São Paulo,Sudeste,n,2799,0.734,0.009871113186421445,0.2882882882882883,0.2981594014747097
312790,Grupiara,MG,31,Minas Gerais,Sudeste,n,1392,0.731,0.0028066898632805636,0.29504504504504503,0.2978517349083256
315470,Ribeirão Vermelho,MG,31,Minas Gerais,Sudeste,n,4080,0.737,0.01630290158510195,0.28153153153153154,0.2978344331166335
412020,Porto Rico,PR,41,Paraná,Sul,n,3182,0.735,0.011794122520297037,0.28603603603603606,0.2978301585563331
350300,Aramina,SP,35,São Paulo,Sudeste,n,5420,0.74,0.023030923797617075,0.27477477477477474,0.2978056985723918
421635,São João Do Itaperiú,SC,42,Santa Catarina,Sul,n,4463,0.738,0.01822591091897754,0.27927927927927926,0.2975051901982568
430480,Carlos Barbosa,RS,43,Rio Grande do Sul,Sul,n,30418,0.796,0.14854368444571642,0.14864864864864852,0.29719233309436494
431320,Nova Petrópolis,RS,43,Rio Grande do Sul,Sul,n,23177,0.78,0.11218725993764027,0.1846846846846846,0.29687194462232486
431517,Protásio Alves,RS,43,Rio Grande do Sul,Sul,n,2025,0.733,0.005984927221879126,0.29054054054054057,0.29652546776241967
354560,Santa Adélia,SP,35,São Paulo,Sudeste,n,14018,0.76,0.0662007260238895,0.2297297297297297,0.2959304557536192
430980,Ibiaçá,RS,43,Rio Grande do Sul,Sul,n,4527,0.739,0.018547249293306624,0.27702702702702703,0.2955742763203337
353260,Nhandeara,SP,35,São Paulo,Sudeste,n,9852,0.751,0.04528360621990591,0.24999999999999997,0.2952836062199059
430080,Antônio Prado,RS,43,Rio Grande do Sul,Sul,n,12980,0.758,0.060989019265239724,0.2342342342342342,0.2952232534994739
430885,Gentil,RS,43,Rio Grande do Sul,Sul,n,1742,0.733,0.004564009097892723,0.29054054054054057,0.2951045496384333
353850,Piquete,SP,35,São Paulo,Sudeste,n,12490,0.757,0.0585287723367827,0.23648648648648643,0.2950152588232691
411710,Nova Londrina,PR,41,Paraná,Sul,n,12923,0.758,0.06070282727560289,0.2342342342342342,0.2949370615098371
420620,Gravatal,SC,42,Santa Catarina,Sul,n,12435,0.757,0.058252622171343645,0.23648648648648643,0.2947391086578301
430355,Camargo,RS,43,Rio Grande do Sul,Sul,n,2981,0.736,0.010784919188419768,0.28378378378378377,0.29456870297220356
353360,Nuporanga,SP,35,São Paulo,Sudeste,n,7391,0.746,0.03292714154453298,0.26126126126126126,0.2941884028057942
431247,Morro Reuter,RS,43,Rio Grande do Sul,Sul,n,6029,0.743,0.026088659265842234,0.268018018018018,0.29410667728386025
352950,Mendonça,SP,35,São Paulo,Sudeste,n,6159,0.744,0.026741377838698177,0.26576576576576577,0.29250714360446395
432235,União Da Serra,RS,43,Rio Grande do Sul,Sul,n,1170,0.733,0.001692047377326565,0.29054054054054057,0.29223258791786716
520660,Cumari,GO,52,Goiás,Centro-Oeste,n,2927,0.737,0.010513789935079607,0.28153153153153154,0.29204532146661116
355230,Sud Mennucci,SP,35,São Paulo,Sudeste,n,7355,0.747,0.032746388708972875,0.259009009009009,0.29175539771798187
311787,Confins,MG,31,Minas Gerais,Sudeste,n,7350,0.747,0.03272128414847841,0.259009009009009,0.2917302931574874
430580,Constantina,RS,43,Rio Grande do Sul,Sul,n,10385,0.754,0.047959752368615285,0.2432432432432432,0.2912029956118585
350395,Aspásia,SP,35,São Paulo,Sudeste,n,1842,0.735,0.0050661003077819115,0.28603603603603606,0.291102136343818
521550,Ouvidor,GO,52,Goiás,Centro-Oeste,n,7200,0.747,0.03196814733364463,0.259009009009009,0.2909771563426536
354360,Rifaina,SP,35,São Paulo,Sudeste,n,4049,0.74,0.016147253310036302,0.27477477477477474,0.29092202808481105
431935,São Pedro Da Serra,RS,43,Rio Grande do Sul,Sul,n,3548,0.739,0.013631776348491467,0.27702702702702703,0.29065880337551847
350080,Alfredo Marcondes,SP,35,São Paulo,Sudeste,n,4445,0.741,0.018135534501197488,0.2725225225225225,0.29065805702372
352820,Macedônia,SP,35,São Paulo,Sudeste,n,3963,0.74,0.0157154548695316,0.27477477477477474,0.2904902296443063
351470,Echaporã,SP,35,São Paulo,Sudeste,n,6205,0.745,0.026972339795247206,0.2635135135135135,0.2904858533087607
430750,Espumoso,RS,43,Rio Grande do Sul,Sul,n,15173,0.765,0.07199987949810963,0.2184684684684684,0.29046834796657806
352560,João Ramalho,SP,35,São Paulo,Sudeste,n,4371,0.741,0.01776398700587949,0.2725225225225225,0.290286509528402
354840,Santópolis Do Aguapeí,SP,35,São Paulo,Sudeste,n,3899,0.74,0.015394116495202519,0.27477477477477474,0.29016889126997725
355660,Vera Cruz,SP,35,São Paulo,Sudeste,n,10176,0.754,0.046910381739946876,0.2432432432432432,0.2901536249831901
420950,Laurentino,SC,42,Santa Catarina,Sul,n,7932,0.749,0.03564345499003349,0.25450450450450446,0.290147959494538
355440,Terra Roxa,SP,35,São Paulo,Sudeste,n,7904,0.749,0.03550286945126452,0.25450450450450446,0.290007373955769
412530,São Jorge Do Ivaí,PR,41,Paraná,Sul,n,5168,0.743,0.02176565394869632,0.268018018018018,0.28978367196671434
431310,Nova Palma,RS,43,Rio Grande do Sul,Sul,n,5586,0.744,0.023864395206033128,0.26576576576576577,0.2896301609717989
353160,Monte Castelo,SP,35,São Paulo,Sudeste,n,4222,0.741,0.0170158711031446,0.2725225225225225,0.28953839362566713
353900,Pirangi,SP,35,São Paulo,Sudeste,n,10885,0.756,0.05047020841806123,0.2387387387387387,0.2892089471567999
421410,Presidente Nereu,SC,42,Santa Catarina,Sul,n,2301,0.737,0.007370698961173287,0.28153153153153154,0.2889022304927048
410730,Doutor Camargo,PR,41,Paraná,Sul,n,6327,0.746,0.027584891071312016,0.26126126126126126,0.28884615233257327
350180,Américo De Campos,SP,35,São Paulo,Sudeste,n,5870,0.745,0.025290334242118424,0.2635135135135135,0.2888038477556319
353205,Motuca,SP,35,São Paulo,Sudeste,n,4034,0.741,0.016071939628552922,0.2725225225225225,0.2885944621510754
350240,Anhumas,SP,35,São Paulo,Sudeste,n,4023,0.741,0.016016709595465112,0.2725225225225225,0.2885392321179876
432132,Taquaruçu Do Sul,RS,43,Rio Grande do Sul,Sul,n,3119,0.739,0.011477805058066849,0.27702702702702703,0.28850483208509387
421730,Saudades,SC,42,Santa Catarina,Sul,n,10265,0.755,0.047357242916748254,0.24099099099099094,0.2883482339077392
355530,Turmalina,SP,35,São Paulo,Sudeste,n,1669,0.736,0.004197482514673616,0.28378378378378377,0.2879812662984574
411110,Itambé,PR,41,Paraná,Sul,n,6111,0.746,0.026500374057951366,0.26126126126126126,0.2877616353192126
353250,Neves Paulista,SP,35,São Paulo,Sudeste,n,9690,0.754,0.04447021845988542,0.2432432432432432,0.2877134617031286
354710,Santa Mercedes,SP,35,São Paulo,Sudeste,n,2956,0.739,0.010659396385947472,0.27702702702702703,0.2876864234129745
430595,Cotiporã,RS,43,Rio Grande do Sul,Sul,n,3846,0.741,0.015128008153961248,0.2725225225225225,0.2876505306764838
352800,Macatuba,SP,35,São Paulo,Sudeste,n,16829,0.77,0.08031450993387458,0.20720720720720714,0.2875217171410817
420510,Dona Emma,SC,42,Santa Catarina,Sul,n,4221,0.742,0.017010850191045705,0.27027027027027023,0.28728112046131593
431430,Pejuçara,RS,43,Rio Grande do Sul,Sul,n,3745,0.741,0.014620896031973168,0.2725225225225225,0.28714341855449566
430570,Condor,RS,43,Rio Grande do Sul,Sul,n,6406,0.747,0.027981543127124472,0.259009009009009,0.28699055213613345
431080,Ivoti,RS,43,Rio Grande do Sul,Sul,n,22983,0.784,0.11121320299045524,0.17567567567567557,0.28688887866613083
310960,Cachoeira Da Prata,MG,31,Minas Gerais,Sudeste,n,3693,0.741,0.01435980860283079,0.2725225225225225,0.28688233112535333
420985,Lindóia Do Sul,SC,42,Santa Catarina,Sul,n,4549,0.743,0.018657709359482244,0.268018018018018,0.28667572737750024
431275,Nova Alvorada,RS,43,Rio Grande do Sul,Sul,n,3163,0.74,0.011698725190418091,0.27477477477477474,0.28647349996519283
420530,Faxinal Dos Guedes,SC,42,Santa Catarina,Sul,n,11192,0.758,0.052011628432421034,0.2342342342342342,0.28624586266665525
432350,Vista Alegre,RS,43,Rio Grande do Sul,Sul,n,2660,0.739,0.009173206404675473,0.27702702702702703,0.2862002334317025
353520,Palmeira D'Oeste,SP,35,São Paulo,Sudeste,n,8903,0.753,0.04051876063805751,0.24549549549549546,0.28601425613355297
431335,Nova Roma Do Sul,RS,43,Rio Grande do Sul,Sul,n,3466,0.741,0.013220061556382333,0.2725225225225225,0.28574258407890485
430520,Cerro Largo,RS,43,Rio Grande do Sul,Sul,n,13705,0.764,0.06462918053693634,0.22072072072072066,0.285349901257657
430165,Barão,RS,43,Rio Grande do Sul,Sul,n,6461,0.748,0.028257693292563526,0.25675675675675674,0.28501445004932024
355510,Tupi Paulista,SP,35,São Paulo,Sudeste,n,15854,0.769,0.075419120637455,0.2094594594594594,0.2848785800969144
411360,Lobato,PR,41,Paraná,Sul,n,4601,0.744,0.018918796788624622,0.26576576576576577,0.2846845625543904
432330,Vila Flores,RS,43,Rio Grande do Sul,Sul,n,3646,0.742,0.014123825734182872,0.27027027027027023,0.2843940960044531
351530,Estrela Do Norte,SP,35,São Paulo,Sudeste,n,2703,0.74,0.009389105624927825,0.27477477477477474,0.2841638803997026
421290,Pinhalzinho,SC,42,Santa Catarina,Sul,n,21972,0.783,0.10613706085847555,0.17792792792792783,0.2840649887864034
352585,Jumirim,SP,35,São Paulo,Sudeste,n,3059,0.741,0.011176550332133335,0.2725225225225225,0.28369907285465584
411845,Pato Bragado,PR,41,Paraná,Sul,n,5733,0.747,0.024602469284570234,0.259009009009009,0.2836114782935792
410780,Floraí,PR,41,Paraná,Sul,n,4792,0.745,0.019877790999512972,0.2635135135135135,0.28339130451302647
421710,São Martinho,SC,42,Santa Catarina,Sul,n,3405,0.742,0.012913785918349928,0.27027027027027023,0.28318405618862014
350480,Bálsamo,SP,35,São Paulo,Sudeste,n,9596,0.756,0.04399825272258959,0.2387387387387387,0.28273699146132825
432210,Tucunduva,RS,43,Rio Grande do Sul,Sul,n,5542,0.747,0.023643475073681884,0.259009009009009,0.28265248408269084
432146,Tio Hugo,RS,43,Rio Grande do Sul,Sul,n,3267,0.742,0.012220900048702847,0.27027027027027023,0.2824911703189731
410322,Bom Sucesso Do Sul,PR,41,Paraná,Sul,n,3202,0.742,0.011894540762274875,0.27027027027027023,0.2821648110325451
431215,Mato Leitão,RS,43,Rio Grande do Sul,Sul,n,4859,0.746,0.020214192110138727,0.26126126126126126,0.2814754533714
353140,Monte Aprazível,SP,35,São Paulo,Sudeste,n,22280,0.785,0.10768350178493426,0.17342342342342332,0.28110692520835756
351120,Catiguá,SP,35,São Paulo,Sudeste,n,7003,0.751,0.03097902765016293,0.24999999999999997,0.2809790276501629
353570,Paraíso,SP,35,São Paulo,Sudeste,n,6099,0.749,0.026440123112764665,0.25450450450450446,0.2809446276172691
430047,Almirante Tamandaré Do Sul,RS,43,Rio Grande do Sul,Sul,n,1969,0.74,0.005703756144341181,0.27477477477477474,0.2804785309191159
430530,Chapada,RS,43,Rio Grande do Sul,Sul,n,9540,0.757,0.04371708164505164,0.23648648648648643,0.28020356813153807
421060,Massaranduba,SC,42,Santa Catarina,Sul,n,17162,0.774,0.08198647366280558,0.19819819819819812,0.2801846718610037
431260,Muçum,RS,43,Rio Grande do Sul,Sul,n,4601,0.746,0.018918796788624622,0.26126126126126126,0.2801800580498859
353690,Pedranópolis,SP,35,São Paulo,Sudeste,n,2787,0.742,0.009810862241234742,0.27027027027027023,0.28008113251150496
430485,Carlos Gomes,RS,43,Rio Grande do Sul,Sul,n,1368,0.739,0.0026861879729071585,0.27702702702702703,0.2797132149999342
353000,Mira Estrela,SP,35,São Paulo,Sudeste,n,3126,0.743,0.011512951442759092,0.268018018018018,0.2795309694607771
355090,São Simão,SP,35,São Paulo,Sudeste,n,13442,0.766,0.06330868065492777,0.21621621621621614,0.2795248968711439
431036,Imigrante,RS,43,Rio Grande do Sul,Sul,n,3080,0.743,0.011281989486210064,0.268018018018018,0.27930000750422806
420435,Cordilheira Alta,SC,42,Santa Catarina,Sul,n,4781,0.747,0.01982256096642516,0.259009009009009,0.2788315699754341
354320,Ribeirão Do Sul,SP,35,São Paulo,Sudeste,n,4677,0.747,0.019300386108140406,0.259009009009009,0.27830939511714936
354480,Sales,SP,35,São Paulo,Sudeste,n,6437,0.751,0.02813719140219012,0.24999999999999997,0.27813719140219006
353330,Nova Luzitânia,SP,35,São Paulo,Sudeste,n,2837,0.743,0.010061907846179337,0.268018018018018,0.27807992586419733
421460,Rio Do Oeste,SC,42,Santa Catarina,Sul,n,7747,0.754,0.03471458625173849,0.2432432432432432,0.2779578294949817
521225,Lagoa Santa,GO,52,Goiás,Centro-Oeste,n,1390,0.74,0.0027966480390827796,0.27477477477477474,0.27757142281385755
430955,Harmonia,RS,43,Rio Grande do Sul,Sul,n,5378,0.749,0.022820045489463616,0.25450450450450446,0.27732454999396805
351420,Dolcinópolis,SP,35,São Paulo,Sudeste,n,2207,0.742,0.006898733223877449,0.27027027027027023,0.2771690034941477
431333,Nova Ramada,RS,43,Rio Grande do Sul,Sul,n,2163,0.742,0.006677813091526207,0.27027027027027023,0.27694808336179644
432065,Silveira Martins,RS,43,Rio Grande do Sul,Sul,n,2149,0.742,0.00660752032214172,0.27027027027027023,0.27687779059241197
351385,Dirce Reis,SP,35,São Paulo,Sudeste,n,1620,0.741,0.003951457821827913,0.2725225225225225,0.27647398034435045
421750,Seara,SC,42,Santa Catarina,Sul,n,18620,0.779,0.08930696350298996,0.18693693693693686,0.2762439004399268
421160,Nova Veneza,SC,42,Santa Catarina,Sul,n,13664,0.768,0.06442332314088177,0.21171171171171166,0.27613503485259344
352725,Lourdes,SP,35,São Paulo,Sudeste,n,1950,0.742,0.005608358814462235,0.27027027027027023,0.2758786290847325
430587,Coronel Barros,RS,43,Rio Grande do Sul,Sul,n,2822,0.744,0.009986594164695958,0.26576576576576577,0.2757523599304617
410270,Barra Do Jacaré,PR,41,Paraná,Sul,n,2814,0.744,0.009946426867904824,0.26576576576576577,0.2757121926336706
352110,Ipeúna,SP,35,São Paulo,Sudeste,n,6831,0.753,0.030115430769153524,0.24549549549549546,0.275610926264649
355490,Três Fronteiras,SP,35,São Paulo,Sudeste,n,6804,0.753,0.029979866142483443,0.24549549549549546,0.2754753616379789
351130,Cedral,SP,35,São Paulo,Sudeste,n,12618,0.766,0.059171449085440864,0.21621621621621614,0.27538766530165704
420840,Itapiranga,SC,42,Santa Catarina,Sul,n,16638,0.775,0.07935551572298624,0.19594594594594586,0.2753014616689321
430020,Ajuricaba,RS,43,Rio Grande do Sul,Sul,n,6720,0.753,0.029558109526176525,0.24549549549549546,0.275053605021672
