,codigoClasse,codigoGrupo,nomeGrupo,nomeClasse,statusClasse,dataHoraAtualizacao,dataCarga
436,6035,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",DISPOSITIVOS DE TRANSFERÊNCIA DE LUZ E DE IMAGEM DE FIBRA  ÓTICA,True,2021-10-16 09:17:13.045775,2026-08-08
437,6050,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",DISPOSITIVOS PASSIVOS DE FIBRA OTICA,True,2021-10-16 09:17:13.045775,2026-08-08
438,6060,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",INTERCONECTORES E SUPRIMENTOS DE FIBRA ÓTICA,True,2021-10-16 09:17:13.045775,2026-08-08
439,6070,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",ACESSÓRIOS E MATERIAIS DE FIBRAS ÓTICAS,True,2021-10-16 09:17:13.045775,2026-08-08
440,6080,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",JOGOS E CONJUNTOS DE FIBRAS ÓTICAS,True,2021-10-16 09:17:13.045775,2026-08-08
441,6099,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",COMPONENTES DIVERSOS DE FIBRA ÓTICA,True,2021-10-16 09:17:13.045775,2026-08-08
442,6105,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,MOTORES ELÉTRICOS,True,2021-10-16 09:17:13.045775,2026-08-08
443,6110,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,EQUIPAMENTOS DE CONTROLE ELÉTRICO,True,2021-10-16 09:17:13.045775,2026-08-08
444,6115,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,GERADORES E CONJUNTOS GERADORES ELÉTRICOS,True,2021-10-16 09:17:13.045775,2026-08-08
445,6116,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,"UNIDADES DE FORÇA DE CÉLULA DE  COMBUSTÍVEL,  COMPONENTES E ACESSÓRIOS",True,2021-10-16 09:17:13.045775,2026-08-08
446,6117,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,SISTEMA DE ENERGIA ELÉTRICA SOLAR,True,2021-10-16 09:17:13.045775,2026-08-08
447,6120,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,TRANSFORMADORES PARA ESTAÇÃO DE FORÇA E DE DISTRIBUIÇÃO,True,2021-10-16 09:17:13.045775,2026-08-08
448,6125,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,CONVERSORES ELÉTRICOS ROTATIVOS,True,2021-10-16 09:17:13.045775,2026-08-08
449,6130,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,CONVERSORES ELÉTRICOS ESTÁTICOS,True,2021-10-16 09:17:13.045775,2026-08-08
450,6135,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,BATERIAS NAO RECARREGÁVEIS,True,2021-10-16 09:17:13.045775,2026-08-08
451,6140,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,BATERIAS RECARREGÁVEIS,True,2021-10-16 09:17:13.045775,2026-08-08
452,6145,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,FIOS E CABOS ELÉTRICOS,True,2021-10-16 09:17:13.045775,2026-08-08
453,6150,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,EQUIPAMENTOS DIVERSOS PARA GERAÇÃO E DISTRIBUIÇÃO DE ENERGIA,True,2021-10-16 09:17:13.045775,2026-08-08
454,6160,61,CONDUTORES ELÉTRICOS E EQUIPAMENTOS PARA GERAÇÃO  E  DISTRI-BUIÇÃO DE ENERGIA,ACESSÓRIOS E REVESTIMENTOS DIVERSOS PARA BATERIAS,True,2021-10-16 09:17:13.045775,2026-08-08
455,6210,62,EQUIPAMENTOS DE ILUMINAÇÃO E LÂMPADAS,APARELHOS DE ILUMINAÇÃO ELÉTRICA DE USO INTERNO E EXTERNO,True,2021-10-16 09:17:13.045775,2026-08-08
456,6220,62,EQUIPAMENTOS DE ILUMINAÇÃO E LÂMPADAS,LUZES E EQUIPAMENTOS DE ILUMINAÇÃO ELÉTRICA PARA VEÍCULOS,True,2021-10-16 09:17:13.045775,2026-08-08
457,6230,62,EQUIPAMENTOS DE ILUMINAÇÃO E LÂMPADAS,EQUIPAMENTOS DE ILUMINAÇÃO ELÉTRICA MANUAL E PORTÁTIL,True,2021-10-16 09:17:13.045775,2026-08-08
458,6240,62,EQUIPAMENTOS DE ILUMINAÇÃO E LÂMPADAS,LÂMPADAS ELÉTRICAS,True,2021-10-16 09:17:13.045775,2026-08-08
459,6250,62,EQUIPAMENTOS DE ILUMINAÇÃO E LÂMPADAS,"LUSTRES, SUPORTES PARA LÂMPADAS E ELEMENTOS DE PARTIDA",True,2021-10-16 09:17:13.045775,2026-08-08
460,6260,62,EQUIPAMENTOS DE ILUMINAÇÃO E LÂMPADAS,EQUIPAMENTOS DE ILUMINAÇÃO NÃO ELÉTRICOS,True,2021-10-16 09:17:13.045775,2026-08-08
461,6310,63,"SISTEMAS DE ALARME, SINALIZAÇÃO E DETECÇÃO PARA SEGURANÇA",SISTEMA DE SINALIZAÇÃO DE TRÁFEGO E TRÂNSITO,True,2021-10-16 09:17:13.045775,2026-08-08
462,6320,63,"SISTEMAS DE ALARME, SINALIZAÇÃO E DETECÇÃO PARA SEGURANÇA",SISTEMAS DE SINALIZAÇÃO E ALARME DE EMBARCAÇÕES,True,2021-10-16 09:17:13.045775,2026-08-08
463,6330,63,"SISTEMAS DE ALARME, SINALIZAÇÃO E DETECÇÃO PARA SEGURANÇA",SISTEMAS DE SINALIZAÇÃO E ALARME PARA FERROVIAS,True,2021-10-16 09:17:13.045775,2026-08-08
464,6340,63,"SISTEMAS DE ALARME, SINALIZAÇÃO E DETECÇÃO PARA SEGURANÇA",SISTEMAS DE SINALIZAÇÃO E ALARME PARA AERONAVES,True,2021-10-16 09:17:13.045775,2026-08-08
465,6350,63,"SISTEMAS DE ALARME, SINALIZAÇÃO E DETECÇÃO PARA SEGURANÇA","SISTEMAS DIVERSOS DE SINALIZAÇÃO, ALARME E DETECÇÃO PARA  SEGURANÇA",True,2021-10-16 09:17:13.045775,2026-08-08
466,6405,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA APARELHOS DIGESTIVO METABOLISMO E NUTRICAO,False,2021-10-16 09:17:13.045775,2026-08-08
467,6410,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA SANGUE E ORGAOS HEMATOPOETICOS,False,2021-10-16 09:17:13.045775,2026-08-08
468,6415,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA APARELHO CARDIVASCULAR,False,2021-10-16 09:17:13.045775,2026-08-08
469,6420,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS","MEDICAMENTOS PARA DERMATOLOGICOS,   OTOLOGICOS   EOFTAMOLOGICOS",False,2021-10-16 09:17:13.045775,2026-08-08
470,6425,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA APARELHOS GENITOURINARIO E HARMONIOS SEXUAIS,False,2021-10-16 09:17:13.045775,2026-08-08
471,6430,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS","MEDICAMENTOS PARA HORMONIOS, EXCETO SEXUAIS E METABOLISMO",False,2021-10-16 09:17:13.045775,2026-08-08
472,6435,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA QUIMIOTERAPIA,False,2021-10-16 09:17:13.045775,2026-08-08
473,6445,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA SISTEMA NERVOSO,False,2021-10-16 09:17:13.045775,2026-08-08
474,6450,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA APARELHO RESPIRATORIO,False,2021-10-16 09:17:13.045775,2026-08-08
475,6455,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA SISTEMA MUSCULO ESQUELETICO,False,2021-10-16 09:17:13.045775,2026-08-08
476,6465,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",OUTROS MEDICAMENTOS,False,2021-10-16 09:17:13.045775,2026-08-08
477,6470,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",DROGAS E PRODUTOS QUIMICOS PARA ANALISE   LABORATORIAIS,False,2021-10-16 09:17:13.045775,2026-08-08
478,6495,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS","MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS, DIVER SOS",False,2021-10-16 09:17:13.045775,2026-08-08
479,6505,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO",DROGAS E MEDICAMENTOS,True,2021-10-16 09:17:13.045775,2026-08-08
480,6508,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO",COSMÉTICOS E ARTIGOS DE TOUCADOR DE NATUREZA MEDICINAL,True,2021-10-16 09:17:13.045775,2026-08-08
481,6509,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO",DROGAS E PRODUTOS BIOLÓGICOS DE USO VETERINÁRIO,True,2021-10-16 09:17:13.045775,2026-08-08
482,6510,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO",MATERIAIS CIRÚRGICOS PARA CURATIVOS,True,2021-10-16 09:17:13.045775,2026-08-08
483,6515,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO","INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS",True,2021-10-16 09:17:13.045775,2026-08-08
484,6520,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO","INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS",True,2021-10-16 09:17:13.045775,2026-08-08
485,6525,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO","EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO  MÉDICO,  DENTÁRIO E VETERINÁRIO",True,2021-10-16 09:17:13.045775,2026-08-08
486,6530,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO","MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES",True,2021-10-16 09:17:13.045775,2026-08-08
487,6532,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO",VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS,True,2021-10-16 09:17:13.045775,2026-08-08
488,6540,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO","EQUIPAMENTOS, INSTRUMENTOS E SUPRIMENTOS OFTALMOLÓGICOS",True,2021-10-16 09:17:13.045775,2026-08-08
489,6545,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO",JOGOS E CONJUNTOS MÉDICOS,True,2021-10-16 09:17:13.045775,2026-08-08
490,6550,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO","SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"",  REAGENTES,  CONJUNTOS E JOGOS PARA TESTE",True,2021-10-16 09:17:13.045775,2026-08-08
491,6605,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTOS DE NAVEGAÇÃO,True,2021-10-16 09:17:13.045775,2026-08-08
492,6610,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTOS DE VÔO,True,2021-10-16 09:17:13.045775,2026-08-08
493,6615,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,MECANISMOS DE PILOTO AUTOMÁTICO E  COMPONENTES GIROSCÓPICOS DE AERONAVES,True,2021-10-16 09:17:13.045775,2026-08-08
494,6620,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTOS DE MOTOR,True,2021-10-16 09:17:13.045775,2026-08-08
495,6625,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTO DE TESTE E DE MEDIÇÃO DE PROPRIEDADES ELÉTRICAS E ELETRÔNICAS,True,2021-10-16 09:17:13.045775,2026-08-08
496,6630,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTOS PARA ANÁLISES QUÍMICAS,True,2021-10-16 09:17:13.045775,2026-08-08
497,6635,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,EQUIPAMENTOS PARA TESTES DE PROPRIEDADES FÍSICAS,True,2021-10-16 09:17:13.045775,2026-08-08
498,6636,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,CÂMARAS DE CONTROLE AMBIENTAL E EQUIPAMENTOS CORRELATOS,True,2021-10-16 09:17:13.045775,2026-08-08
499,6640,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,True,2021-10-16 09:17:13.045775,2026-08-08
500,6645,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTOS PARA MEDIÇÃO DE TEMPO,True,2021-10-16 09:17:13.045775,2026-08-08
501,6650,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,"INSTRUMENTOS ÓTICOS, EQUIPAMENTOS DE TESTE, COMPONENTES  E ACESSÓRIOS",True,2021-10-16 09:17:13.045775,2026-08-08
502,6655,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTOS GEOFÍSICOS,True,2021-10-16 09:17:13.045775,2026-08-08
503,6660,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTOS E APARELHOS METEOROLÓGICOS,True,2021-10-16 09:17:13.045775,2026-08-08
504,6665,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTOS E APARELHOS DE DETECÇÃO DE PERIGO,True,2021-10-16 09:17:13.045775,2026-08-08
505,6670,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,ESCALAS E BALANÇAS,True,2021-10-16 09:17:13.045775,2026-08-08
506,6675,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,"INSTRUMENTOS DE DESENHO, TOPOGRAFIA E CARTOGRAFIA",True,2021-10-16 09:17:13.045775,2026-08-08
507,6680,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,"INSTRUMENTOS PARA MEDIÇÃO DE FLUXO DE LÍQUIDO E  GÁS, NÍVEL DE LÍQUIDOS E DE MOVIMENTOS MECÂNICOS",True,2021-10-16 09:17:13.045775,2026-08-08
508,6685,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,"INSTRUMENTOS PARA MEDIÇÃO E CONTROLE DE PRESSÃO,TEMPERATURA E UMIDADE",True,2021-10-16 09:17:13.045775,2026-08-08
509,6695,66,INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO,INSTRUMENTOS COMBINADOS DIVERSOS,True,2021-10-16 09:17:13.045775,2026-08-08
510,6710,67,EQUIPAMENTOS FOTOGRÁFICOS,CÂMARAS CINEMATOGRÁFICAS,True,2021-10-16 09:17:13.045775,2026-08-08
511,6720,67,EQUIPAMENTOS FOTOGRÁFICOS,CÂMARAS FOTOGRÁFICAS,True,2021-10-16 09:17:13.045775,2026-08-08
512,6730,67,EQUIPAMENTOS FOTOGRÁFICOS,EQUIPAMENTO PARA PROJEÇÃO FOTOGRÁFICA,True,2021-10-16 09:17:13.045775,2026-08-08
513,6740,67,EQUIPAMENTOS FOTOGRÁFICOS,EQUIPAMENTO PARA REVELAÇÃO E ACABAMENTO FOTOGRÁFICO,True,2021-10-16 09:17:13.045775,2026-08-08
514,6750,67,EQUIPAMENTOS FOTOGRÁFICOS,SUPRIMENTOS FOTOGRÁFICOS,True,2021-10-16 09:17:13.045775,2026-08-08
515,6760,67,EQUIPAMENTOS FOTOGRÁFICOS,EQUIPAMENTO FOTOGRÁFICO E ACESSÓRIOS,True,2021-10-16 09:17:13.045775,2026-08-08
516,6770,67,EQUIPAMENTOS FOTOGRÁFICOS,FILMES REVELADOS,True,2021-10-16 09:17:13.045775,2026-08-08
517,6780,67,EQUIPAMENTOS FOTOGRÁFICOS,JOGOS E CONJUNTOS FOTOGRÁFICOS,True,2021-10-16 09:17:13.045775,2026-08-08
518,6810,68,SUBSTÂNCIAS E PRODUTOS QUÍMICOS,PRODUTOS QUÍMICOS,True,2021-10-16 09:17:13.045775,2026-08-08
519,6820,68,SUBSTÂNCIAS E PRODUTOS QUÍMICOS,CORANTES,True,2021-10-16 09:17:13.045775,2026-08-08
520,6830,68,SUBSTÂNCIAS E PRODUTOS QUÍMICOS,GASES COMPRIMIDOS E LIQUEFEITOS,True,2021-10-16 09:17:13.045775,2026-08-08
521,6840,68,SUBSTÂNCIAS E PRODUTOS QUÍMICOS,PESTICIDAS E DESINFETANTES,True,2021-10-16 09:17:13.045775,2026-08-08
522,6850,68,SUBSTÂNCIAS E PRODUTOS QUÍMICOS,ESPECIALIDADES QUÍMICAS DIVERSAS,True,2021-10-16 09:17:13.045775,2026-08-08
523,6910,69,APARELHOS E ACESSÓRIOS PARA TREINAMENTO,ACESSÓRIOS PARA TREINAMENTO,True,2021-10-16 09:17:13.045775,2026-08-08
524,6920,69,APARELHOS E ACESSÓRIOS PARA TREINAMENTO,ACESSÓRIOS PARA TREINAMENTO DE ARMAMENTO,True,2021-10-16 09:17:13.045775,2026-08-08
525,6930,69,APARELHOS E ACESSÓRIOS PARA TREINAMENTO,ACESSÓRIOS PARA TREINAMENTO OPERACIONAL,True,2021-10-16 09:17:13.045775,2026-08-08
526,6940,69,APARELHOS E ACESSÓRIOS PARA TREINAMENTO,ACESSÓRIOS PARA TREINAMENTO DE COMUNICAÇÕES,True,2021-10-16 09:17:13.045775,2026-08-08
527,7010,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",COMPUTADORES,True,2021-10-16 09:17:13.045775,2026-08-08
528,7020,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",IMPRESSORAS,True,2021-10-16 09:17:13.045775,2026-08-08
529,7021,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",UNIDADES CENTRAIS DE PROCESSAMENTO DIGITAIS,False,2021-10-16 09:17:13.045775,2026-08-08
530,7022,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",UNIDADES CENTRAIS DE PROCESSAMENTO HÍBRIDAS,False,2021-10-16 09:17:13.045775,2026-08-08
531,7025,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,False,2021-10-16 09:17:13.045775,2026-08-08
532,7030,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",EQUIPAMENTOS DE ARMAZENAMENTO DE DADOS,True,2021-10-16 09:17:13.045775,2026-08-08
533,7035,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,False,2021-10-16 09:17:13.045775,2026-08-08
534,7040,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",EQUIPAMENTOS DE ENTRADA DE DADOS,True,2021-10-16 09:17:13.045775,2026-08-08
535,7042,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",DISPOSITIVOS PARA CONTROLE DE MINI E MICROCOMPUTADORES,False,2021-10-16 09:17:13.045775,2026-08-08
536,7045,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,False,2021-10-16 09:17:13.045775,2026-08-08
537,7050,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA,True,2021-10-16 09:17:13.045775,2026-08-08
538,7060,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",PEÇAS E ACESSÓRIOS PARA COMPUTADORES,True,2021-10-16 09:17:13.045775,2026-08-08
539,7070,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",PEÇAS E ACESSÓRIOS PARA IMPRESSORAS,True,2021-10-16 09:17:13.045775,2026-08-08
540,7080,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC","PEÇAS, ACESSÓRIOS E FERRAMENTAS PARA REDES DE TIC",True,2021-10-16 09:17:13.045775,2026-08-08
541,7090,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",SUPRIMENTOS DE INFORMÁTICA - TIC,True,2021-10-16 09:17:13.045775,2026-08-08
542,7095,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",UNIDADES PARA MANUSEIO DE CARTÕES,True,2021-10-16 09:17:13.045775,2026-08-08
543,7099,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",OUTROS,False,2021-10-16 09:17:13.045775,2026-08-08
544,7105,71,MOBILIÁRIOS,MOBILIÁRIO DOMÉSTICO,True,2021-10-16 09:17:13.045775,2026-08-08
545,7110,71,MOBILIÁRIOS,MOBILIÁRIO PARA ESCRITÓRIO,True,2021-10-16 09:17:13.045775,2026-08-08
546,7115,71,MOBILIÁRIOS,MOBILIARIOS ESCOLAR,False,2021-10-16 09:17:13.045775,2026-08-08
547,7125,71,MOBILIÁRIOS,ARMÁRIOS E ESTANTES,True,2021-10-16 09:17:13.045775,2026-08-08
548,7195,71,MOBILIÁRIOS,MOBILIÁRIOS DIVERSOS E ACESSÓRIOS,True,2021-10-16 09:17:13.045775,2026-08-08
549,7210,72,UTENSILIOS E UTILIDADES DE USO DOMESTICO E COMERCIAL,UTENSÍLIOS DOMÉSTICOS,True,2021-10-16 09:17:13.045775,2026-08-08
550,7220,72,UTENSILIOS E UTILIDADES DE USO DOMESTICO E COMERCIAL,REVESTIMENTOS PARA PISOS,True,2021-10-16 09:17:13.045775,2026-08-08
551,7230,72,UTENSILIOS E UTILIDADES DE USO DOMESTICO E COMERCIAL,"TAPEÇARIAS, CORTINAS E PERSIANAS",True,2021-10-16 09:17:13.045775,2026-08-08
552,7240,72,UTENSILIOS E UTILIDADES DE USO DOMESTICO E COMERCIAL,RECEPIENTES PARA USO DOMÉSTICO E COMERCIAL,True,2021-10-16 09:17:13.045775,2026-08-08
553,7290,72,UTENSILIOS E UTILIDADES DE USO DOMESTICO E COMERCIAL,UTENSÍLIOS COMERCIAIS E DOMÉSTICOS DIVERSOS,True,2021-10-16 09:17:13.045775,2026-08-08
554,7310,73,EQUIPAMENTOS PARA PREPARAR E SERVIR ALIMENTOS,"EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS",True,2021-10-16 09:17:13.045775,2026-08-08
555,7320,73,EQUIPAMENTOS PARA PREPARAR E SERVIR ALIMENTOS,EQUIPAMENTOS E APARELHOS DE COZINHA,True,2021-10-16 09:17:13.045775,2026-08-08
556,7330,73,EQUIPAMENTOS PARA PREPARAR E SERVIR ALIMENTOS,UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA,True,2021-10-16 09:17:13.045775,2026-08-08
557,7340,73,EQUIPAMENTOS PARA PREPARAR E SERVIR ALIMENTOS,CUTELARIA E TALHERES,True,2021-10-16 09:17:13.045775,2026-08-08
558,7350,73,EQUIPAMENTOS PARA PREPARAR E SERVIR ALIMENTOS,LOUÇA E ARTIGOS DE MESA,True,2021-10-16 09:17:13.045775,2026-08-08
559,7360,73,EQUIPAMENTOS PARA PREPARAR E SERVIR ALIMENTOS,"JOGOS, CONJUNTOS  E  EQUIPAMENTOS PARA PREPARAR E SERVIR ALIMENTOS",True,2021-10-16 09:17:13.045775,2026-08-08
560,7420,74,"MÁQUINAS PARA ESCRITÓRIO, SISTEMAS DE PROCESSAMENTO DE  TEX-TO E FICHÁRIOS DE CLASSIFICAÇÃO VISÍVEL",MÁQUINAS DE CONTABILIDADE E DE CALCULAR,True,2021-10-16 09:17:13.045775,2026-08-08
561,7430,74,"MÁQUINAS PARA ESCRITÓRIO, SISTEMAS DE PROCESSAMENTO DE  TEX-TO E FICHÁRIOS DE CLASSIFICAÇÃO VISÍVEL",MÁQUINAS DE ESCREVER E DE COMPOSIÇÃO PARA ESCRITÓRIO,True,2021-10-16 09:17:13.045775,2026-08-08
562,7431,74,"MÁQUINAS PARA ESCRITÓRIO, SISTEMAS DE PROCESSAMENTO DE  TEX-TO E FICHÁRIOS DE CLASSIFICAÇÃO VISÍVEL",MAQUINAS DE REPROGRAFIA,False,2021-10-16 09:17:13.045775,2026-08-08
563,7435,74,"MÁQUINAS PARA ESCRITÓRIO, SISTEMAS DE PROCESSAMENTO DE  TEX-TO E FICHÁRIOS DE CLASSIFICAÇÃO VISÍVEL",EQUIPAMENTOS DE SISTEMAS DE INFORMAÇÕES PARA ESCRITÓRIO,True,2021-10-16 09:17:13.045775,2026-08-08
